select t.term, a.* 
from ALL_Allele_Mutation a, VOC_Term t
where not exists (select 1 from ALL_Allele b where a._allele_key = b._allele_key)
and a._mutation_key = t._term_key
;
             term              | _allele_key | _mutation_key |    creation_date    |  modification_date  
 Insertion of gene trap vector |      760358 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760413 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760417 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760421 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760427 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760435 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760454 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760463 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760488 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760496 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760531 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760532 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760560 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760575 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760581 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760630 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760636 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760659 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760669 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760670 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760679 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760688 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760701 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760702 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760705 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760731 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760745 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760751 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760783 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760843 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760849 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760865 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760883 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760886 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760890 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760897 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760912 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760916 |       3983022 | 2011-09-08 21:50:06 | 2011-09-08 21:50:06
 Insertion of gene trap vector |      760922 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760930 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760947 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760958 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760966 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760983 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760985 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760986 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760987 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760990 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760991 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      760997 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761000 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761001 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761009 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761010 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761032 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761041 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761043 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761045 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761063 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761066 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761071 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761094 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761113 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761134 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761135 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761145 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761155 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761167 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761222 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761251 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761271 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761274 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761282 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761301 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761314 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761378 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761388 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761394 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761400 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761402 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761411 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761445 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761450 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761455 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761462 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761477 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761483 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761486 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761514 |       3983022 | 2011-09-08 21:50:07 | 2011-09-08 21:50:07
 Insertion of gene trap vector |      761550 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761551 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761574 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761578 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761593 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761600 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761621 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761632 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761654 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761659 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761672 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761690 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761709 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761730 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761735 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761742 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761763 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761769 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761777 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761788 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761791 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761794 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761796 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761802 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761814 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761820 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761821 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761831 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761843 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761846 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761852 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761860 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761889 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761897 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761899 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761904 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761907 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761916 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761927 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761929 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761948 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761951 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761954 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761977 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761986 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      761987 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762005 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762011 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762013 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762016 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762033 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762040 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762047 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762053 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762058 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762074 |       3983022 | 2011-09-08 21:50:08 | 2011-09-08 21:50:08
 Insertion of gene trap vector |      762105 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762130 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762146 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762151 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762154 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762155 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762161 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762206 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762214 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762215 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762230 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762233 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762239 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762250 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762264 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762269 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762277 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762284 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762287 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762296 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762302 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762349 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762381 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762400 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762401 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762425 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762446 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762457 |       3983022 | 2011-09-08 21:50:09 | 2011-09-08 21:50:09
 Insertion of gene trap vector |      762584 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762591 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762602 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762610 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762611 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762616 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762620 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762624 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762642 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762654 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762679 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762682 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762727 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762730 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762761 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762778 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762788 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762792 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762807 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762815 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762816 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762827 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762830 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762835 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762867 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762878 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762879 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762884 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762889 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762904 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762911 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762918 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762933 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762959 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762963 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762964 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762970 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762977 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762985 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762987 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      762991 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763001 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763006 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763013 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763018 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763030 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763036 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763045 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763049 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763050 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763054 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763055 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763065 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763071 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763074 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763076 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763082 |       3983022 | 2011-09-08 21:50:10 | 2011-09-08 21:50:10
 Insertion of gene trap vector |      763110 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763117 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763121 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763155 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763161 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763162 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763184 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763222 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763224 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763240 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763246 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763266 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763268 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763325 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763326 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763338 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763339 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763346 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763349 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763354 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763360 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763368 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763387 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763390 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763398 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763399 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763400 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763408 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763441 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763442 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763443 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
